# GREAT version 4.0.4	Species assembly: mm10	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included																					
# Ontology summary statistics are provided in the footer.																							
#																							
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	3191	Gm11492	75	1.77E-03	1.00E+00	5.04E-01	3.30E+01	6.07E-02	2	6.27E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr11_87422538_87423866,chr11_87426616_87427277	Gm11492
Ensembl Genes	13400	Acot11	76	1.88E-03	1.00E+00	5.30E-01	3.19E+01	6.27E-02	2	6.48E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr4_106816047_106816653,chr4_106848718_106848955	Acot11
Ensembl Genes	12147	Prss48	77	1.92E-03	1.00E+00	5.34E-01	3.16E+01	6.33E-02	2	6.55E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr3_85931675_85932031,chr3_85969739_85970372	Prss48
Ensembl Genes	615	Tfcp2l1	78	1.96E-03	1.00E+00	5.39E-01	1.24E+01	2.42E-01	3	2.50E-04	3.10E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr1_118890995_118891950,chr1_119048518_119048822,chr1_119048969_119049217	Tfcp2l1
Ensembl Genes	3508	Meox1	79	1.97E-03	1.00E+00	5.34E-01	3.12E+01	6.42E-02	2	6.63E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr11_101797766_101798373,chr11_101964638_101965429	Meox1
Ensembl Genes	13827	Grhl3	80	2.11E-03	1.00E+00	5.63E-01	3.01E+01	6.64E-02	2	6.87E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr4_135570326_135570556,chr4_135590415_135591703	Grhl3
Ensembl Genes	10021	Upf2	81	2.13E-03	1.00E+00	5.62E-01	3.00E+01	6.67E-02	2	6.90E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr2_5975022_5975494,chr2_6074845_6075635	Upf2
Ensembl Genes	15867	Reep1	82	2.18E-03	1.00E+00	5.70E-01	2.96E+01	6.76E-02	2	6.99E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr6_71688922_71689378,chr6_71785267_71785693	Reep1
Ensembl Genes	13293	Ifnz	83	2.19E-03	1.00E+00	5.64E-01	4.56E+02	2.19E-03	1	2.27E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr4_88779584_88779910	Ifnz
Ensembl Genes	13292	Gm13272	83	2.19E-03	1.00E+00	5.64E-01	4.56E+02	2.19E-03	1	2.27E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr4_88779584_88779910	Gm13272
Ensembl Genes	15307	Slc29a4	85	2.21E-03	1.00E+00	5.55E-01	2.94E+01	6.80E-02	2	7.03E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr5_142814417_142815443,chr5_142815895_142816475	Slc29a4
Ensembl Genes	20282	Usp3	86	2.28E-03	1.00E+00	5.66E-01	2.90E+01	6.91E-02	2	7.14E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr9_66611815_66612170,chr9_66628355_66628977	Usp3
Ensembl Genes	12700	Hadh	87	2.32E-03	1.00E+00	5.69E-01	2.87E+01	6.97E-02	2	7.20E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr3_131177548_131178523,chr3_131244276_131244734	Hadh
Ensembl Genes	11756	Gm14403	88	2.35E-03	1.00E+00	5.70E-01	2.85E+01	7.01E-02	2	7.25E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr2_177511015_177511494,chr2_177517751_177518656	Gm14403
Ensembl Genes	1127	Ccdc185	89	2.39E-03	1.00E+00	5.75E-01	2.82E+01	7.08E-02	2	7.32E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr1_182679523_182679847,chr1_182686121_182687072	Ccdc185
Ensembl Genes	17799	Fam168a	90	2.42E-03	1.00E+00	5.75E-01	2.81E+01	7.12E-02	2	7.37E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr7_100677008_100678596,chr7_100720521_100721135	Fam168a
Ensembl Genes	13767	Wasf2	91	2.50E-03	1.00E+00	5.87E-01	2.76E+01	7.24E-02	2	7.49E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr4_133042243_133042565,chr4_133125106_133126249	Wasf2
Ensembl Genes	16017	Mgll	92	2.75E-03	1.00E+00	6.40E-01	2.63E+01	7.61E-02	2	7.87E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr6_88730403_88731008,chr6_88788196_88788416	Mgll
Ensembl Genes	13785	Arid1a	93	2.77E-03	1.00E+00	6.37E-01	2.62E+01	7.64E-02	2	7.90E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr4_133755923_133757903,chr4_133813872_133814258	Arid1a
Ensembl Genes	4851	Wnk2	94	2.78E-03	1.00E+00	6.33E-01	2.61E+01	7.65E-02	2	7.91E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr13_49028834_49029307,chr13_49121368_49122035	Wnk2
Ensembl Genes	858	Angptl1	95	2.91E-03	1.00E+00	6.54E-01	2.56E+01	7.83E-02	2	8.09E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr1_156780750_156780979,chr1_156915928_156916486	Angptl1
Ensembl Genes	8233	Ly6g6d	96	3.04E-03	1.00E+00	6.77E-01	3.29E+02	3.04E-03	1	3.15E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr17_35076056_35076989	Ly6g6d
Ensembl Genes	1126	Capn8	97	3.21E-03	1.00E+00	7.09E-01	2.43E+01	8.24E-02	2	8.52E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr1_182679523_182679847,chr1_182686121_182687072	Capn8
Ensembl Genes	616	Gli2	98	3.25E-03	1.00E+00	7.09E-01	1.04E+01	2.89E-01	3	2.99E-04	3.10E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr1_118890995_118891950,chr1_119048518_119048822,chr1_119048969_119049217	Gli2
Ensembl Genes	15263	Gm5294	99	3.58E-03	1.00E+00	7.73E-01	2.30E+01	8.71E-02	2	9.01E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr5_138991478_138992013,chr5_138992412_138994516	Gm5294
Ensembl Genes	11758	Gm14322	100	3.62E-03	1.00E+00	7.75E-01	2.28E+01	8.77E-02	2	9.07E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr2_177511015_177511494,chr2_177517751_177518656	Gm14322
Ensembl Genes	3905	Lpin1	101	3.66E-03	1.00E+00	7.74E-01	9.94E+00	3.02E-01	3	3.12E-04	3.10E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr12_16589553_16589895,chr12_16590033_16592004,chr12_16615421_16616385	Lpin1
Ensembl Genes	3646	Slc39a11	102	3.71E-03	1.00E+00	7.78E-01	9.88E+00	3.04E-01	3	3.14E-04	3.10E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr11_113041971_113042973,chr11_113494011_113494255,chr11_113613699_113614629	Slc39a11
Ensembl Genes	16219	Bid	103	3.72E-03	1.00E+00	7.73E-01	2.25E+01	8.89E-02	2	9.19E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr6_121057146_121057812,chr6_121069244_121070033	Bid
Ensembl Genes	2265	Znrf3	104	3.89E-03	1.00E+00	8.01E-01	2.20E+01	9.10E-02	2	9.41E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr11_5411624_5411884,chr11_5416208_5417393	Znrf3
Ensembl Genes	18780	Thap1	105	3.92E-03	1.00E+00	8.00E-01	9.68E+00	3.10E-01	3	3.20E-04	3.10E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr8_26238733_26239507,chr8_26833333_26834364,chr8_26881216_26881761	Thap1
Ensembl Genes	2869	Bcl6b	106	3.94E-03	1.00E+00	7.95E-01	2.53E+02	3.95E-03	1	4.08E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr11_70233509_70233695	Bcl6b
Ensembl Genes	13401	Ssbp3	107	3.98E-03	1.00E+00	7.96E-01	2.17E+01	9.20E-02	2	9.52E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr4_106816047_106816653,chr4_106848718_106848955	Ssbp3
Ensembl Genes	16052	Fbln2	108	4.00E-03	1.00E+00	7.93E-01	2.17E+01	9.23E-02	2	9.54E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr6_91323314_91324229,chr6_91324366_91325813	Fbln2
Ensembl Genes	16053	Wnt7a	109	4.08E-03	1.00E+00	8.01E-01	2.15E+01	9.32E-02	2	9.64E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr6_91323314_91324229,chr6_91324366_91325813	Wnt7a
Ensembl Genes	16220	Mical3	110	4.13E-03	1.00E+00	8.03E-01	2.13E+01	9.38E-02	2	9.70E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr6_121057146_121057812,chr6_121069244_121070033	Mical3
Ensembl Genes	3020	Abr	111	4.21E-03	1.00E+00	8.11E-01	2.11E+01	9.47E-02	2	9.80E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr11_76658997_76659767,chr11_76665836_76666657	Abr
Ensembl Genes	10022	Proser2	112	4.22E-03	1.00E+00	8.05E-01	2.11E+01	9.48E-02	2	9.80E-05	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr2_5975022_5975494,chr2_6074845_6075635	Proser2
Ensembl Genes	8234	Ly6g6e	113	4.50E-03	1.00E+00	8.52E-01	2.22E+02	4.51E-03	1	4.67E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr17_35076056_35076989	Ly6g6e
Ensembl Genes	4850	Fam120a	114	4.58E-03	1.00E+00	8.59E-01	2.02E+01	9.89E-02	2	1.02E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr13_49028834_49029307,chr13_49121368_49122035	Fam120a
Ensembl Genes	20309	Adam10	115	4.60E-03	1.00E+00	8.56E-01	2.02E+01	9.92E-02	2	1.03E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr9_70874974_70875251,chr9_70875375_70876083	Adam10
Ensembl Genes	17580	Lrrc28	116	4.63E-03	1.00E+00	8.54E-01	2.01E+01	9.95E-02	2	1.03E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr7_67477468_67478264,chr7_67478458_67478625	Lrrc28
Ensembl Genes	6448	Nsmce2	117	4.69E-03	1.00E+00	8.57E-01	2.00E+01	1.00E-01	2	1.04E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr15_59413247_59413916,chr15_59414039_59414285	Nsmce2
Ensembl Genes	5989	Mipep	118	4.76E-03	1.00E+00	8.63E-01	1.98E+01	1.01E-01	2	1.04E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr14_60868288_60869234,chr14_60873005_60873687	Mipep
Ensembl Genes	11718	Zfp831	119	4.80E-03	1.00E+00	8.63E-01	1.97E+01	1.01E-01	2	1.05E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr2_174603135_174603560,chr2_174661185_174661931	Zfp831
Ensembl Genes	19449	Vat1l	120	4.83E-03	1.00E+00	8.61E-01	1.97E+01	1.02E-01	2	1.05E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr8_114153558_114154171,chr8_114217098_114217812	Vat1l
Ensembl Genes	2264	Kremen1	121	5.11E-03	1.00E+00	9.03E-01	1.91E+01	1.05E-01	2	1.08E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr11_5411624_5411884,chr11_5416208_5417393	Kremen1
Ensembl Genes	2851	Gps2	122	5.26E-03	1.00E+00	9.22E-01	1.90E+02	5.27E-03	1	5.45E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr11_69919322_69920053	Gps2
Ensembl Genes	15374	Gm6370	123	5.26E-03	1.00E+00	9.15E-01	1.90E+02	5.27E-03	1	5.45E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr5_146484019_146484218	Gm6370
Ensembl Genes	18247	Tbx6	124	5.41E-03	1.00E+00	9.34E-01	1.84E+02	5.43E-03	1	5.61E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr7_126781249_126781424	Tbx6
Ensembl Genes	15443	Dlx6	125	5.49E-03	1.00E+00	9.39E-01	1.84E+01	1.09E-01	2	1.12E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr6_6597509_6598097,chr6_6877903_6878539	Dlx6
Ensembl Genes	4174	Zfp36l1	126	5.49E-03	1.00E+00	9.33E-01	8.57E+00	3.50E-01	3	3.62E-04	3.10E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr12_79755522_79756061,chr12_79756256_79756684,chr12_80115199_80116054	Zfp36l1
Ensembl Genes	11962	Spry1	127	5.53E-03	1.00E+00	9.32E-01	1.83E+01	1.09E-01	2	1.13E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr3_37641067_37642562,chr3_37642698_37643251	Spry1
Ensembl Genes	2815	Tmem88	128	5.62E-03	1.00E+00	9.40E-01	1.77E+02	5.64E-03	1	5.83E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr11_69399728_69400631	Tmem88
Ensembl Genes	2852	Eif5a	129	5.79E-03	1.00E+00	9.61E-01	1.72E+02	5.81E-03	1	6.01E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr11_69919322_69920053	Eif5a
Ensembl Genes	15264	Pdgfa	130	5.86E-03	1.00E+00	9.64E-01	1.78E+01	1.12E-01	2	1.16E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr5_138991478_138992013,chr5_138992412_138994516	Pdgfa
Ensembl Genes	8918	Nrg2	131	5.95E-03	1.00E+00	9.72E-01	1.76E+01	1.13E-01	2	1.17E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr18_35966112_35966624,chr18_36121808_36122222	Nrg2
Ensembl Genes	3307	Scrn2	132	6.13E-03	1.00E+00	9.93E-01	1.63E+02	6.15E-03	1	6.36E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr11_97021238_97022564	Scrn2
Ensembl Genes	7009	Hoxc9	133	6.48E-03	1.00E+00	1.00E+00	1.54E+02	6.51E-03	1	6.73E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr15_102982607_102983365	Hoxc9
Ensembl Genes	1492	Unc5b	134	6.57E-03	1.00E+00	1.00E+00	1.68E+01	1.19E-01	2	1.23E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr10_60793427_60794990,chr10_60813548_60814597	Unc5b
Ensembl Genes	16844	Cd3eap	135	6.81E-03	1.00E+00	1.00E+00	1.46E+02	6.83E-03	1	7.06E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr7_19355987_19356721	Cd3eap
Ensembl Genes	7011	Hoxc6	136	6.90E-03	1.00E+00	1.00E+00	1.44E+02	6.93E-03	1	7.16E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr15_103005688_103006149	Hoxc6
Ensembl Genes	8275	Tubb5	137	6.94E-03	1.00E+00	1.00E+00	1.44E+02	6.97E-03	1	7.21E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr17_35836387_35836777	Tubb5
Ensembl Genes	6995	Prr13	138	7.01E-03	1.00E+00	1.00E+00	1.42E+02	7.04E-03	1	7.28E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr15_102458850_102459258	Prr13
Ensembl Genes	1719	Cirbp	139	7.10E-03	1.00E+00	1.00E+00	1.40E+02	7.12E-03	1	7.37E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr10_80149341_80151828	Cirbp
Ensembl Genes	1718	Midn	139	7.10E-03	1.00E+00	1.00E+00	1.40E+02	7.12E-03	1	7.37E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr10_80149341_80151828	Midn
Ensembl Genes	8276	Mdc1	141	7.21E-03	1.00E+00	1.00E+00	1.38E+02	7.23E-03	1	7.48E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr17_35836387_35836777	Mdc1
Ensembl Genes	9960	Ablim1	142	7.21E-03	1.00E+00	1.00E+00	1.60E+01	1.25E-01	2	1.29E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr19_57119757_57120427,chr19_57269735_57270471	Ablim1
Ensembl Genes	5990	Tnfrsf19	143	7.41E-03	1.00E+00	1.00E+00	1.57E+01	1.27E-01	2	1.31E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr14_60868288_60869234,chr14_60873005_60873687	Tnfrsf19
Ensembl Genes	20238	Smad6	144	7.47E-03	1.00E+00	1.00E+00	1.57E+01	1.28E-01	2	1.32E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr9_63932686_63933176,chr9_64017652_64018344	Smad6
Ensembl Genes	10925	Slc1a2	145	7.48E-03	1.00E+00	1.00E+00	1.57E+01	1.28E-01	2	1.32E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr2_102782700_102783095,chr2_102864644_102865304	Slc1a2
Ensembl Genes	9884	Pprc1	146	7.51E-03	1.00E+00	1.00E+00	1.33E+02	7.54E-03	1	7.80E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr19_46059071_46059892	Pprc1
Ensembl Genes	4885	Nfil3	147	7.52E-03	1.00E+00	1.00E+00	1.56E+01	1.28E-01	2	1.32E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr13_53195912_53196807,chr13_53230420_53231396	Nfil3
Ensembl Genes	16845	Ppp1r13l	148	7.57E-03	1.00E+00	1.00E+00	1.32E+02	7.59E-03	1	7.85E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr7_19355987_19356721	Ppp1r13l
Ensembl Genes	3551	Hexim1	149	7.89E-03	1.00E+00	1.00E+00	1.26E+02	7.92E-03	1	8.19E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr11_103116273_103117096	Hexim1
Ensembl Genes	7550	Nrip1	150	7.90E-03	1.00E+00	1.00E+00	7.50E+00	4.00E-01	3	4.14E-04	3.10E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr16_76805182_76805860,chr16_76912124_76912722,chr16_77005248_77005920	Nrip1
Ensembl Genes	2940	Ctns	151	8.01E-03	1.00E+00	1.00E+00	1.24E+02	8.04E-03	1	8.31E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr11_73188351_73189093	Ctns
Ensembl Genes	15191	Sh2b2	152	8.01E-03	1.00E+00	1.00E+00	1.51E+01	1.32E-01	2	1.37E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr5_136392684_136393673,chr5_136462475_136463073	Sh2b2
Ensembl Genes	2939	Tax1bp3	153	8.14E-03	1.00E+00	1.00E+00	1.22E+02	8.17E-03	1	8.45E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr11_73188351_73189093	Tax1bp3
Ensembl Genes	8917	Psd2	154	8.15E-03	1.00E+00	1.00E+00	1.50E+01	1.34E-01	2	1.38E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr18_35966112_35966624,chr18_36121808_36122222	Psd2
Ensembl Genes	19490	Fam92b	155	8.27E-03	1.00E+00	1.00E+00	1.49E+01	1.35E-01	2	1.39E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr8_120335551_120336220,chr8_120449635_120450542	Fam92b
Ensembl Genes	14759	Tmem150c	156	8.39E-03	1.00E+00	1.00E+00	1.48E+01	1.36E-01	2	1.40E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr5_100067158_100068139,chr5_100226694_100227225	Tmem150c
Ensembl Genes	5008	Ptch1	157	8.50E-03	1.00E+00	1.00E+00	1.47E+01	1.36E-01	2	1.41E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr13_63563733_63564766,chr13_63566316_63566849	Ptch1
Ensembl Genes	13389	Gm12728	158	9.09E-03	1.00E+00	1.00E+00	7.12E+00	4.21E-01	3	4.35E-04	3.10E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr4_105196551_105197677,chr4_105347909_105348196,chr4_106091527_106093241	Gm12728
Ensembl Genes	11995	Proser1	159	9.11E-03	1.00E+00	1.00E+00	1.09E+02	9.15E-03	1	9.47E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr3_53463421_53463885	Proser1
Ensembl Genes	4886	Ror2	160	9.24E-03	1.00E+00	1.00E+00	1.40E+01	1.43E-01	2	1.47E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr13_53195912_53196807,chr13_53230420_53231396	Ror2
Ensembl Genes	13694	Hpca	161	9.25E-03	1.00E+00	1.00E+00	1.08E+02	9.30E-03	1	9.61E-06	1.03E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr4_129130337_129131043	Hpca
Ensembl Genes	5739	Cdkn3	162	9.30E-03	1.00E+00	1.00E+00	1.40E+01	1.43E-01	2	1.48E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr14_46604231_46604780,chr14_46661413_46662327	Cdkn3
Ensembl Genes	16151	Vgll4	163	9.35E-03	1.00E+00	1.00E+00	1.39E+01	1.43E-01	2	1.48E-04	2.07E-03	1	6.52E-02	1.00E+00	1.00E+00	1.53E+01	6.52E-02	1	1	7.17E-04	1.00E+00	chr6_114916333_114918040,chr6_114996247_114997497	Vgll4
